"EstadoCivil";"Genero";"Email";"IngresoAnual";"TotalHijos";"Educacion";"Ocupacion";"Propietario";"CantAutomoviles";"Distancia";"Region";"Edad";"confidence(1)";"confidence(0)";"Comprará bicicleta"
"C";"F";"megan27@mineriadedatos.com.ar";80000;4;"Estudios universitarios (en curso)";"Profesional";"0";1;"2-5 Km.";"Centro";59;0.5;0.5;"1"
"C";"M";"rafael23@mineriadedatos.com.ar";10000;0;"Estudios universitarios (en curso)";"Obrero";"1";1;"2-5 Km.";"Sur";32;0.42857142857142855;0.5714285714285714;"0"
"S";"M";"marcus96@mineriadedatos.com.ar";80000;4;"Estudios universitarios (en curso)";"Profesional";"1";1;"2-5 Km.";"Norte";48;0.0;1.0;"0"
"C";"F";"lori11@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"1-2 Km.";"Centro";41;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"kellie8@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"1";2;"10+ Km.";"Sur";37;0.8;0.2;"1"
"S";"F";"hailey50@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"10+ Km.";"Norte";64;0.0;1.0;"0"
"C";"F";"madison48@mineriadedatos.com.ar";60000;3;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Norte";61;0.22058823529411764;0.7794117647058824;"0"
"S";"F";"alyssa32@mineriadedatos.com.ar";60000;4;"Licenciatura";"Obrero especializado";"0";2;"0-1 Km.";"Norte";48;0.5714285714285714;0.42857142857142855;"1"
"C";"F";"kellie10@mineriadedatos.com.ar";70000;5;"Licenciatura";"Profesional";"1";4;"10+ Km.";"Sur";45;0.016666666666666666;0.9833333333333333;"0"
"S";"F";"theresa6@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria";"Obrero";"0";1;"1-2 Km.";"Centro";35;0.24680851063829787;0.7531914893617021;"0"
"C";"F";"taylor27@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"0-1 Km.";"Norte";56;0.07692307692307693;0.9230769230769231;"0"
"C";"F";"trisha13@mineriadedatos.com.ar";40000;0;"Licenciatura";"Profesional";"0";0;"0-1 Km.";"Centro";46;0.6666666666666666;0.3333333333333333;"1"
"C";"F";"nina5@mineriadedatos.com.ar";80000;5;"Estudios universitarios (en curso)";"Profesional";"1";3;"5-10 Km.";"Norte";51;0.06862745098039216;0.9313725490196079;"0"
"S";"F";"meredith39@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Profesional";"0";1;"2-5 Km.";"Norte";45;1.0;0.0;"1"
"S";"F";"kaylee26@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Obrero especializado";"1";0;"0-1 Km.";"Norte";47;0.0;1.0;"0"
"C";"F";"kristine18@mineriadedatos.com.ar";10000;2;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"5-10 Km.";"Sur";64;0.2;0.8;"0"
"S";"M";"warren6@mineriadedatos.com.ar";80000;4;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";53;0.9285714285714286;0.07142857142857142;"1"
"C";"F";"jaclyn17@mineriadedatos.com.ar";90000;5;"Estudios universitarios (en curso)";"Profesional";"1";2;"10+ Km.";"Centro";68;0.0;1.0;"0"
"S";"F";"carmen11@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"1-2 Km.";"Centro";39;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"gabriel32@mineriadedatos.com.ar";80000;3;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";44;0.9285714285714286;0.07142857142857142;"1"
"S";"F";"colleen39@mineriadedatos.com.ar";10000;4;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"0-1 Km.";"Centro";47;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"kellie13@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"0-1 Km.";"Centro";38;0.1702127659574468;0.8297872340425532;"0"
"S";"F";"destiny8@mineriadedatos.com.ar";30000;4;"Educaci�n secundaria";"Profesional";"1";2;"5-10 Km.";"Norte";64;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"evelyn3@mineriadedatos.com.ar";30000;0;"Estudios universitarios (en curso)";"Administrativo";"0";1;"2-5 Km.";"Centro";37;0.5555555555555556;0.4444444444444444;"1"
"C";"F";"sharon9@mineriadedatos.com.ar";20000;1;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";52;0.5;0.5;"1"
"S";"F";"jada24@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Norte";61;0.22058823529411764;0.7794117647058824;"0"
"C";"F";"alexis37@mineriadedatos.com.ar";40000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Norte";34;0.0;1.0;"0"
"C";"M";"jarrod5@mineriadedatos.com.ar";120000;4;"Licenciatura";"Gesti�n";"1";1;"10+ Km.";"Centro";66;1.0;0.0;"1"
"C";"M";"jack33@mineriadedatos.com.ar";70000;4;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";43;0.9375;0.0625;"1"
"S";"M";"jaime46@mineriadedatos.com.ar";80000;2;"Estudios de postgrado";"Profesional";"0";0;"0-1 Km.";"Norte";54;0.9285714285714286;0.07142857142857142;"1"
"C";"M";"thomas35@mineriadedatos.com.ar";50000;2;"Licenciatura";"Obrero especializado";"1";0;"2-5 Km.";"Norte";44;0.9038461538461539;0.09615384615384616;"1"
"C";"M";"dylan53@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"2-5 Km.";"Norte";62;1.0;0.0;"1"
"S";"M";"bryant0@mineriadedatos.com.ar";90000;5;"Estudios universitarios (en curso)";"Profesional";"0";2;"2-5 Km.";"Centro";67;0.0;1.0;"0"
"S";"F";"ebony3@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"1-2 Km.";"Centro";42;0.1702127659574468;0.8297872340425532;"0"
"S";"M";"miguel57@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";58;0.3877118644067797;0.6122881355932204;"0"
"S";"F";"brandi21@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Administrativo";"1";2;"0-1 Km.";"Norte";39;0.07692307692307693;0.9230769230769231;"0"
"S";"M";"jeffery12@mineriadedatos.com.ar";100000;0;"Educaci�n secundaria";"Gesti�n";"1";3;"10+ Km.";"Sur";41;0.5776173285198556;0.4223826714801444;"1"
"S";"F";"veronica21@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"1-2 Km.";"Centro";33;0.1702127659574468;0.8297872340425532;"0"
"S";"M";"eddie21@mineriadedatos.com.ar";20000;1;"Estudios universitarios (en curso)";"Obrero";"0";1;"1-2 Km.";"Centro";45;0.5;0.5;"1"
"C";"F";"savannah34@mineriadedatos.com.ar";70000;5;"Estudios de postgrado";"Profesional";"0";3;"10+ Km.";"Norte";53;0.06862745098039216;0.9313725490196079;"0"
"S";"M";"sebastian12@mineriadedatos.com.ar";20000;5;"Educaci�n secundaria";"Obrero";"1";3;"0-1 Km.";"Centro";33;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"marie37@mineriadedatos.com.ar";30000;3;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";52;0.8701298701298701;0.12987012987012986;"1"
"S";"M";"sergio3@mineriadedatos.com.ar";90000;4;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Centro";58;0.14285714285714285;0.8571428571428571;"0"
"S";"F";"candice17@mineriadedatos.com.ar";100000;0;"Licenciatura";"Profesional";"0";1;"5-10 Km.";"Sur";46;0.0;1.0;"0"
"C";"F";"pamela17@mineriadedatos.com.ar";70000;5;"Estudios universitarios (en curso)";"Obrero especializado";"0";3;"5-10 Km.";"Sur";53;0.06862745098039216;0.9313725490196079;"0"
"S";"M";"geoffrey3@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Profesional";"0";2;"1-2 Km.";"Norte";39;1.0;0.0;"1"
"C";"F";"caitlin4@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";56;0.3877118644067797;0.6122881355932204;"0"
"C";"F";"tonya10@mineriadedatos.com.ar";70000;5;"Educaci�n secundaria";"Profesional";"1";3;"10+ Km.";"Centro";68;0.4107142857142857;0.5892857142857143;"0"
"S";"F";"kendra8@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Obrero especializado";"1";0;"0-1 Km.";"Centro";47;0.8701298701298701;0.12987012987012986;"1"
"C";"M";"sebastian2@mineriadedatos.com.ar";80000;4;"Estudios universitarios (en curso)";"Profesional";"1";1;"10+ Km.";"Centro";59;1.0;0.0;"1"
"S";"M";"maurice3@mineriadedatos.com.ar";60000;4;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";67;0.11428571428571428;0.8857142857142857;"0"
"S";"M";"rafael7@mineriadedatos.com.ar";40000;2;"Estudios universitarios (en curso)";"Administrativo";"1";0;"1-2 Km.";"Centro";40;0.9166666666666666;0.08333333333333333;"1"
"S";"M";"alexander20@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Obrero especializado";"0";0;"0-1 Km.";"Norte";47;0.0;1.0;"0"
"S";"M";"franklin1@mineriadedatos.com.ar";20000;2;"Estudios universitarios (en curso)";"Obrero";"1";1;"2-5 Km.";"Centro";81;0.0;1.0;"0"
"S";"F";"raquel5@mineriadedatos.com.ar";110000;0;"Estudios de postgrado";"Gesti�n";"0";3;"1-2 Km.";"Sur";47;0.0;1.0;"0"
"S";"F";"heather18@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"1-2 Km.";"Centro";40;0.1702127659574468;0.8297872340425532;"0"
"S";"F";"makayla7@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Profesional";"0";2;"1-2 Km.";"Norte";37;0.5;0.5;"1"
"C";"M";"shane5@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"0-1 Km.";"Centro";49;0.6666666666666666;0.3333333333333333;"1"
"S";"M";"raymond19@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero";"1";1;"2-5 Km.";"Centro";41;0.5984990619136961;0.40150093808630394;"1"
"C";"F";"lisa6@mineriadedatos.com.ar";90000;0;"Licenciatura";"Profesional";"0";3;"10+ Km.";"Sur";40;0.6451612903225806;0.3548387096774194;"1"
"S";"F";"teresa1@mineriadedatos.com.ar";20000;1;"Estudios universitarios (en curso)";"Obrero";"1";0;"1-2 Km.";"Centro";52;0.5;0.5;"1"
"S";"F";"jacqueline23@mineriadedatos.com.ar";10000;2;"Educaci�n secundaria";"Obrero";"1";1;"0-1 Km.";"Centro";45;0.76;0.24;"1"
"S";"M";"julian9@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Norte";38;1.0;0.0;"1"
"S";"M";"peter9@mineriadedatos.com.ar";20000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Sur";33;1.0;0.0;"1"
"C";"F";"hailey53@mineriadedatos.com.ar";60000;3;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Norte";61;0.22058823529411764;0.7794117647058824;"0"
"C";"M";"maurice7@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Sur";47;0.0;1.0;"0"
"C";"M";"elijah8@mineriadedatos.com.ar";70000;3;"Estudios de postgrado";"Profesional";"0";0;"0-1 Km.";"Norte";42;0.9285714285714286;0.07142857142857142;"1"
"S";"F";"jaime2@mineriadedatos.com.ar";20000;2;"Estudios universitarios (en curso)";"Obrero";"0";1;"2-5 Km.";"Centro";61;0.7567567567567568;0.24324324324324326;"1"
"C";"M";"raymond16@mineriadedatos.com.ar";130000;1;"Estudios de postgrado";"Gesti�n";"1";3;"0-1 Km.";"Norte";44;0.20689655172413793;0.7931034482758621;"0"
"S";"M";"evan25@mineriadedatos.com.ar";100000;0;"Educaci�n secundaria";"Gesti�n";"1";2;"10+ Km.";"Sur";39;0.5776173285198556;0.4223826714801444;"1"
"S";"F";"cristina0@mineriadedatos.com.ar";70000;0;"Estudios universitarios (en curso)";"Profesional";"1";2;"5-10 Km.";"Norte";40;0.8823529411764706;0.11764705882352941;"1"
"S";"F";"yolanda8@mineriadedatos.com.ar";70000;0;"Estudios universitarios (en curso)";"Profesional";"0";2;"0-1 Km.";"Norte";40;0.7142857142857143;0.2857142857142857;"1"
"C";"M";"gabriel7@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"0";2;"1-2 Km.";"Norte";59;0.3877118644067797;0.6122881355932204;"0"
"S";"F";"isabel2@mineriadedatos.com.ar";40000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"1-2 Km.";"Norte";35;0.15151515151515152;0.8484848484848485;"0"
"C";"M";"anthony7@mineriadedatos.com.ar";80000;5;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";54;0.12727272727272726;0.8727272727272727;"0"
"C";"M";"mason37@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"2-5 Km.";"Norte";52;0.7297297297297297;0.2702702702702703;"1"
"C";"F";"kaylee35@mineriadedatos.com.ar";60000;3;"Licenciatura";"Profesional";"1";2;"5-10 Km.";"Sur";49;0.0;1.0;"0"
"S";"F";"morgan57@mineriadedatos.com.ar";60000;1;"Licenciatura";"Profesional";"1";1;"2-5 Km.";"Norte";54;0.5625;0.4375;"1"
"S";"M";"lance20@mineriadedatos.com.ar";10000;0;"Estudios universitarios (en curso)";"Obrero";"0";1;"0-1 Km.";"Sur";33;1.0;0.0;"1"
"C";"M";"andres14@mineriadedatos.com.ar";90000;4;"Educaci�n secundaria";"Gesti�n";"1";3;"5-10 Km.";"Centro";64;0.5555555555555556;0.4444444444444444;"1"
"C";"F";"kari6@mineriadedatos.com.ar";30000;3;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";52;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"ross36@mineriadedatos.com.ar";70000;5;"Educaci�n secundaria";"Profesional";"0";2;"2-5 Km.";"Centro";67;0.0;1.0;"0"
"C";"M";"armando7@mineriadedatos.com.ar";170000;3;"Educaci�n secundaria";"Profesional";"1";4;"0-1 Km.";"Centro";57;0.1;0.9;"0"
"S";"M";"jeremy35@mineriadedatos.com.ar";60000;2;"Licenciatura";"Gesti�n";"1";0;"10+ Km.";"Norte";65;0.0;1.0;"0"
"C";"F";"olivia3@mineriadedatos.com.ar";70000;4;"Educaci�n secundaria";"Profesional";"1";0;"1-2 Km.";"Norte";58;0.0;1.0;"0"
"S";"F";"mohamed0@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Administrativo";"1";2;"1-2 Km.";"Norte";38;1.0;0.0;"1"
"S";"F";"casey0@mineriadedatos.com.ar";30000;4;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";50;0.8701298701298701;0.12987012987012986;"1"
"C";"F";"ebony26@mineriadedatos.com.ar";40000;2;"Licenciatura";"Gesti�n";"1";2;"5-10 Km.";"Sur";69;0.36666666666666664;0.6333333333333333;"0"
"S";"F";"deanna38@mineriadedatos.com.ar";60000;5;"Licenciatura";"Obrero especializado";"1";1;"2-5 Km.";"Norte";48;0.0;1.0;"0"
"S";"F";"ashley37@mineriadedatos.com.ar";90000;1;"Licenciatura";"Profesional";"1";1;"2-5 Km.";"Sur";53;1.0;0.0;"1"
"C";"M";"theodore22@mineriadedatos.com.ar";30000;1;"Licenciatura";"Administrativo";"1";1;"2-5 Km.";"Centro";47;0.2;0.8;"0"
"C";"F";"lauren25@mineriadedatos.com.ar";30000;1;"Educaci�n secundaria";"Administrativo";"1";1;"5-10 Km.";"Norte";59;0.0;1.0;"0"
"S";"M";"jamie41@mineriadedatos.com.ar";10000;3;"Estudios universitarios (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";61;1.0;0.0;"1"
"S";"M";"alejandro39@mineriadedatos.com.ar";30000;0;"Estudios universitarios (en curso)";"Administrativo";"0";1;"0-1 Km.";"Centro";38;0.15;0.85;"0"
"C";"M";"eric20@mineriadedatos.com.ar";30000;1;"Educaci�n secundaria";"Administrativo";"1";1;"2-5 Km.";"Norte";59;0.0;1.0;"0"
"S";"F";"adrienne0@mineriadedatos.com.ar";80000;0;"Licenciatura";"Profesional";"1";2;"10+ Km.";"Sur";38;0.8;0.2;"1"
"C";"M";"jesse2@mineriadedatos.com.ar";70000;1;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";40;0.9375;0.0625;"1"
"S";"M";"clarence40@mineriadedatos.com.ar";900000;0;"Estudios de postgrado";"Gesti�n";"1";3;"0-1 Km.";"Sur";54;0.0;1.0;"0"
"S";"F";"naomi3@mineriadedatos.com.ar";20000;1;"Estudios de postgrado";"Obrero";"0";0;"0-1 Km.";"Centro";51;0.0;1.0;"0"
"S";"F";"misty17@mineriadedatos.com.ar";70000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Sur";56;0.75;0.25;"1"
"C";"M";"todd10@mineriadedatos.com.ar";10000;2;"Educaci�n secundaria (en curso)";"Administrativo";"1";3;"1-2 Km.";"Sur";62;0.0;1.0;"0"
"C";"F";"janet14@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Obrero especializado";"1";3;"10+ Km.";"Norte";52;0.22058823529411764;0.7794117647058824;"0"
"S";"F";"sydney89@mineriadedatos.com.ar";20000;1;"Estudios universitarios (en curso)";"Obrero";"0";0;"0-1 Km.";"Centro";52;0.5;0.5;"1"
"S";"F";"julie17@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Centro";47;0.7878787878787878;0.21212121212121213;"1"
"C";"M";"warren2@mineriadedatos.com.ar";60000;4;"Licenciatura";"Profesional";"1";2;"5-10 Km.";"Sur";49;0.2;0.8;"0"
"C";"M";"troy3@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"0-1 Km.";"Centro";48;0.6666666666666666;0.3333333333333333;"1"
"S";"F";"gail5@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"5-10 Km.";"Sur";44;0.045454545454545456;0.9545454545454546;"0"
"C";"F";"kathleen3@mineriadedatos.com.ar";100000;1;"Estudios de postgrado";"Gesti�n";"1";0;"2-5 Km.";"Sur";43;1.0;0.0;"1"
"S";"M";"devin18@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";36;0.24680851063829787;0.7531914893617021;"0"
"C";"M";"ethan27@mineriadedatos.com.ar";80000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";59;0.3877118644067797;0.6122881355932204;"0"
"C";"F";"alexandra69@mineriadedatos.com.ar";70000;4;"Educaci�n secundaria";"Profesional";"1";0;"1-2 Km.";"Norte";57;0.0;1.0;"0"
"S";"M";"jose51@mineriadedatos.com.ar";60000;1;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";43;0.13333333333333333;0.8666666666666667;"0"
"C";"F";"abigail56@mineriadedatos.com.ar";60000;3;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";49;0.25;0.75;"0"
"C";"F";"lindsay18@mineriadedatos.com.ar";160000;3;"Licenciatura";"Gesti�n";"1";4;"5-10 Km.";"Centro";67;1.0;0.0;"1"
"C";"F";"brianna65@mineriadedatos.com.ar";120000;1;"Estudios de postgrado";"Gesti�n";"1";4;"2-5 Km.";"Norte";78;1.0;0.0;"1"
"S";"F";"kristi0@mineriadedatos.com.ar";40000;0;"Estudios de postgrado";"Administrativo";"0";0;"0-1 Km.";"Centro";45;0.8701298701298701;0.12987012987012986;"1"
"C";"F";"allison8@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Norte";55;0.6097560975609756;0.3902439024390244;"1"
"C";"M";"jackson42@mineriadedatos.com.ar";120000;4;"Estudios universitarios (en curso)";"Profesional";"1";3;"5-10 Km.";"Norte";49;0.3125;0.6875;"0"
"S";"F";"meredith5@mineriadedatos.com.ar";20000;1;"Estudios universitarios (en curso)";"Obrero";"1";0;"2-5 Km.";"Centro";45;0.5;0.5;"1"
"C";"M";"brendan9@mineriadedatos.com.ar";80000;5;"Licenciatura";"Profesional";"1";4;"1-2 Km.";"Sur";47;0.06862745098039216;0.9313725490196079;"0"
"C";"F";"regina15@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"0-1 Km.";"Centro";38;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"kaitlyn24@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Profesional";"0";2;"1-2 Km.";"Norte";60;1.0;0.0;"1"
"C";"F";"carol17@mineriadedatos.com.ar";130000;2;"Estudios de postgrado";"Gesti�n";"1";3;"2-5 Km.";"Norte";75;1.0;0.0;"1"
"S";"F";"stefanie2@mineriadedatos.com.ar";170000;5;"Educaci�n secundaria (en curso)";"Profesional";"0";4;"10+ Km.";"Centro";65;0.0;1.0;"0"
"S";"F";"jasmine5@mineriadedatos.com.ar";70000;5;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";43;0.9375;0.0625;"1"
"C";"F";"victoria64@mineriadedatos.com.ar";40000;1;"Estudios de postgrado";"Obrero especializado";"1";0;"0-1 Km.";"Norte";40;0.2926829268292683;0.7073170731707317;"0"
"C";"M";"isaiah41@mineriadedatos.com.ar";60000;4;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";53;0.12727272727272726;0.8727272727272727;"0"
"C";"F";"joanna2@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"0-1 Km.";"Centro";50;0.6666666666666666;0.3333333333333333;"1"
"S";"F";"kaitlyn63@mineriadedatos.com.ar";60000;4;"Licenciatura";"Profesional";"1";0;"2-5 Km.";"Norte";53;1.0;0.0;"1"
"C";"M";"wyatt46@mineriadedatos.com.ar";60000;3;"Estudios de postgrado";"Gesti�n";"1";2;"10+ Km.";"Norte";70;0.0;1.0;"0"
"C";"F";"kristi17@mineriadedatos.com.ar";90000;4;"Educaci�n secundaria";"Profesional";"1";2;"2-5 Km.";"Centro";58;0.0;1.0;"0"
"S";"F";"candice11@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"1";1;"5-10 Km.";"Sur";47;1.0;0.0;"1"
"S";"F";"bethany0@mineriadedatos.com.ar";80000;2;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Sur";57;0.5776173285198556;0.4223826714801444;"1"
"S";"F";"jennifer95@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Norte";44;1.0;0.0;"1"
"C";"M";"arthur4@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Sur";57;0.5776173285198556;0.4223826714801444;"1"
"C";"F";"melinda2@mineriadedatos.com.ar";30000;1;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";70;0.6666666666666666;0.3333333333333333;"1"
"C";"F";"sarah42@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"1-2 Km.";"Norte";33;0.15151515151515152;0.8484848484848485;"0"
"C";"F";"kaitlyn19@mineriadedatos.com.ar";70000;5;"Licenciatura";"Gesti�n";"0";2;"1-2 Km.";"Norte";70;0.25;0.75;"0"
"C";"M";"ryan58@mineriadedatos.com.ar";10000;2;"Estudios universitarios (en curso)";"Obrero";"1";0;"1-2 Km.";"Centro";57;0.043478260869565216;0.9565217391304348;"0"
"C";"F";"shawna14@mineriadedatos.com.ar";90000;1;"Estudios de postgrado";"Gesti�n";"1";0;"0-1 Km.";"Sur";43;0.9655172413793104;0.034482758620689655;"1"
"S";"F";"janet34@mineriadedatos.com.ar";10000;4;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";47;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"virginia18@mineriadedatos.com.ar";40000;0;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";44;0.8701298701298701;0.12987012987012986;"1"
"S";"F";"savannah4@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero";"1";1;"2-5 Km.";"Centro";41;0.5984990619136961;0.40150093808630394;"1"
"C";"M";"harold9@mineriadedatos.com.ar";20000;0;"Licenciatura";"Administrativo";"0";0;"0-1 Km.";"Sur";33;0.7647058823529411;0.23529411764705882;"1"
"C";"F";"isabella72@mineriadedatos.com.ar";80000;4;"Estudios universitarios (en curso)";"Profesional";"1";2;"0-1 Km.";"Norte";50;0.0;1.0;"0"
"S";"M";"derek4@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria";"Obrero";"1";0;"0-1 Km.";"Centro";47;1.0;0.0;"1"
"S";"M";"jacob5@mineriadedatos.com.ar";70000;5;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";70;0.0;1.0;"0"
"C";"F";"sydney34@mineriadedatos.com.ar";70000;3;"Estudios de postgrado";"Gesti�n";"1";2;"5-10 Km.";"Norte";59;0.7333333333333333;0.26666666666666666;"1"
